body_post,LC4,LPLC2,target_type,receives_from_both
449442110,0.0,2.0,UNKNOWN,False
449558178,0.0,2.0,UNKNOWN,False
449626810,0.0,2.0,UNKNOWN,False
449767571,0.0,2.0,UNKNOWN,False
449778104,0.0,2.0,UNKNOWN,False
449975880,0.0,2.0,UNKNOWN,False
450134879,0.0,2.0,UNKNOWN,False
450155230,0.0,2.0,UNKNOWN,False
450175151,0.0,2.0,UNKNOWN,False
450238039,0.0,2.0,UNKNOWN,False
450249047,0.0,2.0,UNKNOWN,False
450347630,0.0,2.0,UNKNOWN,False
450356277,0.0,2.0,UNKNOWN,False
450359717,0.0,2.0,UNKNOWN,False
450589506,0.0,2.0,UNKNOWN,False
450653448,0.0,2.0,UNKNOWN,False
450743719,0.0,2.0,UNKNOWN,False
450790937,0.0,2.0,UNKNOWN,False
450831591,0.0,2.0,UNKNOWN,False
450944993,0.0,2.0,UNKNOWN,False
450958191,0.0,2.0,UNKNOWN,False
450983918,0.0,2.0,UNKNOWN,False
450987596,0.0,2.0,UNKNOWN,False
451026465,0.0,2.0,UNKNOWN,False
451051125,0.0,2.0,UNKNOWN,False
451076170,0.0,2.0,UNKNOWN,False
451178148,0.0,2.0,UNKNOWN,False
451410179,0.0,2.0,UNKNOWN,False
451416933,0.0,2.0,UNKNOWN,False
451437084,0.0,2.0,UNKNOWN,False
451456221,0.0,2.0,UNKNOWN,False
451611440,0.0,2.0,UNKNOWN,False
451652376,0.0,2.0,UNKNOWN,False
451717656,0.0,2.0,UNKNOWN,False
451740162,0.0,2.0,UNKNOWN,False
451743884,0.0,2.0,UNKNOWN,False
451813066,0.0,2.0,UNKNOWN,False
451873882,0.0,2.0,UNKNOWN,False
452002830,0.0,2.0,UNKNOWN,False
452110900,0.0,2.0,UNKNOWN,False
452222567,0.0,2.0,UNKNOWN,False
452432251,0.0,2.0,UNKNOWN,False
452522608,0.0,2.0,UNKNOWN,False
452555243,0.0,2.0,UNKNOWN,False
452637333,0.0,2.0,UNKNOWN,False
452649910,0.0,2.0,UNKNOWN,False
452690745,0.0,2.0,UNKNOWN,False
452765233,0.0,2.0,UNKNOWN,False
452883355,0.0,2.0,UNKNOWN,False
452895484,0.0,2.0,UNKNOWN,False
453083157,0.0,2.0,UNKNOWN,False
453102291,0.0,2.0,UNKNOWN,False
453104904,0.0,2.0,UNKNOWN,False
453179430,0.0,2.0,UNKNOWN,False
453192757,0.0,2.0,UNKNOWN,False
453289191,0.0,2.0,UNKNOWN,False
453302224,0.0,2.0,UNKNOWN,False
453321167,0.0,2.0,UNKNOWN,False
453335219,0.0,2.0,UNKNOWN,False
453361582,0.0,2.0,UNKNOWN,False
453364200,0.0,2.0,UNKNOWN,False
453387086,0.0,2.0,UNKNOWN,False
453622482,0.0,2.0,UNKNOWN,False
453645408,0.0,2.0,UNKNOWN,False
453670053,0.0,2.0,UNKNOWN,False
453723611,0.0,2.0,UNKNOWN,False
453723799,0.0,2.0,UNKNOWN,False
453856541,0.0,2.0,UNKNOWN,False
453875006,0.0,2.0,UNKNOWN,False
453947903,0.0,2.0,UNKNOWN,False
454096381,0.0,2.0,UNKNOWN,False
454106881,0.0,2.0,UNKNOWN,False
454128051,0.0,2.0,UNKNOWN,False
454186021,0.0,2.0,UNKNOWN,False
454310705,0.0,2.0,UNKNOWN,False
454381449,0.0,2.0,UNKNOWN,False
454416423,0.0,2.0,UNKNOWN,False
454429791,0.0,2.0,UNKNOWN,False
454604036,0.0,2.0,UNKNOWN,False
454702672,0.0,2.0,UNKNOWN,False
454908153,0.0,2.0,UNKNOWN,False
454918735,0.0,2.0,UNKNOWN,False
454918919,0.0,2.0,UNKNOWN,False
454929790,0.0,2.0,UNKNOWN,False
454992482,0.0,2.0,UNKNOWN,False
455051296,0.0,2.0,UNKNOWN,False
455053464,0.0,2.0,UNKNOWN,False
455138031,0.0,2.0,UNKNOWN,False
455259993,0.0,2.0,UNKNOWN,False
455279316,0.0,2.0,UNKNOWN,False
455324352,0.0,2.0,UNKNOWN,False
455393004,0.0,2.0,UNKNOWN,False
455428991,0.0,2.0,UNKNOWN,False
455553791,0.0,2.0,UNKNOWN,False
455578336,0.0,2.0,UNKNOWN,False
455642419,0.0,2.0,UNKNOWN,False
455657921,0.0,2.0,UNKNOWN,False
455682672,0.0,2.0,UNKNOWN,False
455742077,0.0,2.0,UNKNOWN,False
455819432,0.0,2.0,UNKNOWN,False
456224613,0.0,2.0,UNKNOWN,False
456256177,0.0,2.0,UNKNOWN,False
456316918,0.0,2.0,UNKNOWN,False
456342985,0.0,2.0,UNKNOWN,False
456529890,0.0,2.0,UNKNOWN,False
456537525,0.0,2.0,UNKNOWN,False
456588444,0.0,2.0,UNKNOWN,False
456700479,0.0,2.0,UNKNOWN,False
456739770,0.0,2.0,UNKNOWN,False
456793708,0.0,2.0,UNKNOWN,False
456922530,0.0,2.0,UNKNOWN,False
456989063,0.0,2.0,UNKNOWN,False
457092963,0.0,2.0,UNKNOWN,False
457093764,0.0,2.0,UNKNOWN,False
457313929,0.0,2.0,UNKNOWN,False
457460869,0.0,2.0,UNKNOWN,False
457478239,0.0,2.0,UNKNOWN,False
457549334,0.0,2.0,UNKNOWN,False
457735902,0.0,2.0,UNKNOWN,False
457922350,0.0,2.0,UNKNOWN,False
457926214,0.0,2.0,UNKNOWN,False
458047187,0.0,2.0,UNKNOWN,False
458290107,0.0,2.0,UNKNOWN,False
458312214,0.0,2.0,UNKNOWN,False
458362985,0.0,2.0,UNKNOWN,False
458455040,0.0,2.0,UNKNOWN,False
458587220,0.0,2.0,UNKNOWN,False
458609946,0.0,2.0,UNKNOWN,False
458703509,0.0,2.0,UNKNOWN,False
458705365,0.0,2.0,UNKNOWN,False
458819589,0.0,2.0,UNKNOWN,False
458936603,0.0,2.0,UNKNOWN,False
459142112,0.0,2.0,UNKNOWN,False
459192323,0.0,2.0,UNKNOWN,False
459277155,0.0,2.0,UNKNOWN,False
459400818,0.0,2.0,UNKNOWN,False
459455049,0.0,2.0,UNKNOWN,False
459459825,0.0,2.0,UNKNOWN,False
459630634,0.0,2.0,UNKNOWN,False
459631687,0.0,2.0,UNKNOWN,False
459650835,0.0,2.0,UNKNOWN,False
459650949,0.0,2.0,UNKNOWN,False
459758766,0.0,2.0,UNKNOWN,False
459873472,0.0,2.0,UNKNOWN,False
459874486,0.0,2.0,UNKNOWN,False
459905353,0.0,2.0,UNKNOWN,False
459906375,0.0,2.0,UNKNOWN,False
459978357,0.0,2.0,UNKNOWN,False
460001560,0.0,2.0,UNKNOWN,False
460069724,0.0,2.0,UNKNOWN,False
460167254,0.0,2.0,UNKNOWN,False
460191747,0.0,2.0,UNKNOWN,False
460266729,0.0,2.0,UNKNOWN,False
460300392,0.0,2.0,UNKNOWN,False
460336439,0.0,2.0,UNKNOWN,False
460346296,0.0,2.0,UNKNOWN,False
460455305,0.0,2.0,UNKNOWN,False
460462843,0.0,2.0,UNKNOWN,False
460494324,0.0,2.0,UNKNOWN,False
460545188,0.0,2.0,UNKNOWN,False
460555661,0.0,2.0,UNKNOWN,False
460576392,0.0,2.0,UNKNOWN,False
460606966,0.0,2.0,UNKNOWN,False
460628964,0.0,2.0,UNKNOWN,False
460642166,0.0,2.0,UNKNOWN,False
460653141,0.0,2.0,UNKNOWN,False
460656956,0.0,2.0,UNKNOWN,False
460667969,0.0,2.0,UNKNOWN,False
460701915,0.0,2.0,UNKNOWN,False
460704472,0.0,2.0,UNKNOWN,False
460717524,0.0,2.0,UNKNOWN,False
460951574,0.0,2.0,UNKNOWN,False
460972921,0.0,2.0,UNKNOWN,False
460986130,0.0,2.0,UNKNOWN,False
461048760,0.0,2.0,UNKNOWN,False
461053787,0.0,2.0,UNKNOWN,False
461057396,0.0,2.0,UNKNOWN,False
461200844,0.0,2.0,UNKNOWN,False
461256183,0.0,2.0,UNKNOWN,False
461289475,0.0,2.0,UNKNOWN,False
461310372,0.0,2.0,UNKNOWN,False
461341679,0.0,2.0,UNKNOWN,False
461413609,0.0,2.0,UNKNOWN,False
461555691,0.0,2.0,UNKNOWN,False
461599051,0.0,2.0,UNKNOWN,False
461636314,0.0,2.0,UNKNOWN,False
461657251,0.0,2.0,UNKNOWN,False
461662891,0.0,2.0,UNKNOWN,False
461736142,0.0,2.0,UNKNOWN,False
461748367,0.0,2.0,UNKNOWN,False
461842362,0.0,2.0,UNKNOWN,False
461873967,0.0,2.0,UNKNOWN,False
461890773,0.0,2.0,UNKNOWN,False
461911694,0.0,2.0,UNKNOWN,False
462274956,0.0,2.0,UNKNOWN,False
462292365,0.0,2.0,UNKNOWN,False
462379740,0.0,2.0,UNKNOWN,False
462414283,0.0,2.0,UNKNOWN,False
462449888,0.0,2.0,UNKNOWN,False
462491450,0.0,2.0,UNKNOWN,False
462521470,0.0,2.0,UNKNOWN,False
462524967,0.0,2.0,UNKNOWN,False
462637597,0.0,2.0,UNKNOWN,False
462677513,0.0,2.0,UNKNOWN,False
462699288,0.0,2.0,UNKNOWN,False
462707628,0.0,2.0,UNKNOWN,False
462708527,0.0,2.0,UNKNOWN,False
462714049,0.0,2.0,UNKNOWN,False
462732513,0.0,2.0,UNKNOWN,False
462739087,0.0,2.0,UNKNOWN,False
462783542,0.0,2.0,UNKNOWN,False
462835926,0.0,2.0,UNKNOWN,False
462865513,0.0,2.0,UNKNOWN,False
462876667,0.0,2.0,UNKNOWN,False
462981660,0.0,2.0,UNKNOWN,False
463212121,0.0,2.0,UNKNOWN,False
463238822,0.0,2.0,UNKNOWN,False
463288027,0.0,2.0,UNKNOWN,False
463297414,0.0,2.0,UNKNOWN,False
463360651,0.0,2.0,UNKNOWN,False
463364714,0.0,2.0,UNKNOWN,False
463425089,0.0,2.0,UNKNOWN,False
463520800,0.0,2.0,UNKNOWN,False
463626841,0.0,2.0,UNKNOWN,False
463714643,0.0,2.0,UNKNOWN,False
463770034,0.0,2.0,UNKNOWN,False
464138832,0.0,2.0,UNKNOWN,False
464151957,0.0,2.0,UNKNOWN,False
464364492,0.0,2.0,UNKNOWN,False
464392936,0.0,2.0,UNKNOWN,False
464527039,0.0,2.0,UNKNOWN,False
464569813,0.0,2.0,UNKNOWN,False
464580069,0.0,2.0,UNKNOWN,False
464629102,0.0,2.0,UNKNOWN,False
464719446,0.0,2.0,UNKNOWN,False
464752414,0.0,2.0,UNKNOWN,False
464796709,0.0,2.0,UNKNOWN,False
464882154,0.0,2.0,UNKNOWN,False
464892724,0.0,2.0,UNKNOWN,False
464917685,0.0,2.0,UNKNOWN,False
464929492,0.0,2.0,UNKNOWN,False
464939445,0.0,2.0,UNKNOWN,False
464950353,0.0,2.0,UNKNOWN,False
464971323,0.0,2.0,UNKNOWN,False
464996886,0.0,2.0,UNKNOWN,False
465071597,0.0,2.0,UNKNOWN,False
465164757,0.0,2.0,UNKNOWN,False
465169108,0.0,2.0,UNKNOWN,False
465202729,0.0,2.0,UNKNOWN,False
465205325,0.0,2.0,UNKNOWN,False
465218868,0.0,2.0,UNKNOWN,False
465306946,0.0,2.0,UNKNOWN,False
465322179,0.0,2.0,UNKNOWN,False
465351269,0.0,2.0,UNKNOWN,False
465387517,0.0,2.0,UNKNOWN,False
465636796,0.0,2.0,UNKNOWN,False
465683705,0.0,2.0,UNKNOWN,False
465697609,0.0,2.0,UNKNOWN,False
465707950,0.0,2.0,UNKNOWN,False
465711874,0.0,2.0,UNKNOWN,False
465733082,0.0,2.0,UNKNOWN,False
465757668,0.0,2.0,UNKNOWN,False
465792934,0.0,2.0,UNKNOWN,False
465796628,0.0,2.0,UNKNOWN,False
465814465,0.0,2.0,UNKNOWN,False
465925814,0.0,2.0,UNKNOWN,False
466023184,0.0,2.0,UNKNOWN,False
466143810,0.0,2.0,UNKNOWN,False
466197668,0.0,2.0,UNKNOWN,False
466247778,0.0,2.0,UNKNOWN,False
466298974,0.0,2.0,UNKNOWN,False
466355762,0.0,2.0,UNKNOWN,False
466413575,0.0,2.0,UNKNOWN,False
466585930,0.0,2.0,UNKNOWN,False
466682923,0.0,2.0,UNKNOWN,False
466688574,0.0,2.0,UNKNOWN,False
466689563,0.0,2.0,UNKNOWN,False
466695562,0.0,2.0,UNKNOWN,False
466719511,0.0,2.0,UNKNOWN,False
466895294,0.0,2.0,UNKNOWN,False
467007888,0.0,2.0,UNKNOWN,False
467048749,0.0,2.0,UNKNOWN,False
467327572,0.0,2.0,UNKNOWN,False
467442752,0.0,2.0,UNKNOWN,False
467536277,0.0,2.0,UNKNOWN,False
467565461,0.0,2.0,UNKNOWN,False
467566702,0.0,2.0,UNKNOWN,False
467664541,0.0,2.0,UNKNOWN,False
467683109,0.0,2.0,UNKNOWN,False
467706317,0.0,2.0,UNKNOWN,False
467706931,0.0,2.0,UNKNOWN,False
467717011,0.0,2.0,UNKNOWN,False
467754049,0.0,2.0,UNKNOWN,False
467818906,0.0,2.0,UNKNOWN,False
467910681,0.0,2.0,UNKNOWN,False
467921247,0.0,2.0,UNKNOWN,False
467959365,0.0,2.0,UNKNOWN,False
467974692,0.0,2.0,UNKNOWN,False
467993275,0.0,2.0,UNKNOWN,False
468099149,0.0,2.0,UNKNOWN,False
468127422,0.0,2.0,UNKNOWN,False
468142181,0.0,2.0,UNKNOWN,False
468219605,0.0,2.0,UNKNOWN,False
468310412,0.0,2.0,UNKNOWN,False
468387791,0.0,2.0,UNKNOWN,False
468393444,0.0,2.0,UNKNOWN,False
468397836,0.0,2.0,UNKNOWN,False
468529273,0.0,2.0,UNKNOWN,False
468537814,0.0,2.0,UNKNOWN,False
468593915,0.0,2.0,UNKNOWN,False
468631228,0.0,2.0,UNKNOWN,False
468635518,0.0,2.0,UNKNOWN,False
468638107,0.0,2.0,UNKNOWN,False
468687392,0.0,2.0,UNKNOWN,False
468776769,0.0,2.0,UNKNOWN,False
468891406,0.0,2.0,UNKNOWN,False
468911217,0.0,2.0,UNKNOWN,False
468925576,0.0,2.0,UNKNOWN,False
468942835,0.0,2.0,UNKNOWN,False
469028025,0.0,2.0,UNKNOWN,False
469110784,0.0,2.0,UNKNOWN,False
469398106,0.0,2.0,UNKNOWN,False
469438879,0.0,2.0,UNKNOWN,False
469588224,0.0,2.0,UNKNOWN,False
469673142,0.0,2.0,UNKNOWN,False
469685658,0.0,2.0,UNKNOWN,False
469734967,0.0,2.0,UNKNOWN,False
469800731,0.0,2.0,UNKNOWN,False
469805872,0.0,2.0,UNKNOWN,False
469852430,0.0,2.0,UNKNOWN,False
469863423,0.0,2.0,UNKNOWN,False
469914197,0.0,2.0,UNKNOWN,False
469926181,0.0,2.0,UNKNOWN,False
470040868,0.0,2.0,UNKNOWN,False
470051021,0.0,2.0,UNKNOWN,False
470214325,0.0,2.0,UNKNOWN,False
470288269,0.0,2.0,UNKNOWN,False
470300659,0.0,2.0,UNKNOWN,False
470358091,0.0,2.0,UNKNOWN,False
470387806,0.0,2.0,UNKNOWN,False
470533453,0.0,2.0,UNKNOWN,False
470543546,0.0,2.0,UNKNOWN,False
470613097,0.0,2.0,UNKNOWN,False
470744693,0.0,2.0,UNKNOWN,False
470781927,0.0,2.0,UNKNOWN,False
470782248,0.0,2.0,UNKNOWN,False
470806974,0.0,2.0,UNKNOWN,False
470826485,0.0,2.0,UNKNOWN,False
470926505,0.0,2.0,UNKNOWN,False
470981283,0.0,2.0,UNKNOWN,False
471044589,0.0,2.0,UNKNOWN,False
471114914,0.0,2.0,UNKNOWN,False
471450249,0.0,2.0,UNKNOWN,False
471512052,0.0,2.0,UNKNOWN,False
471513307,0.0,2.0,UNKNOWN,False
471514158,0.0,2.0,UNKNOWN,False
471515205,0.0,2.0,UNKNOWN,False
471529894,0.0,2.0,UNKNOWN,False
471612326,0.0,2.0,UNKNOWN,False
471643395,0.0,2.0,UNKNOWN,False
471827315,0.0,2.0,UNKNOWN,False
471866685,0.0,2.0,UNKNOWN,False
471963621,0.0,2.0,UNKNOWN,False
472019719,0.0,2.0,UNKNOWN,False
472035119,0.0,2.0,UNKNOWN,False
472041988,0.0,2.0,UNKNOWN,False
472048032,0.0,2.0,UNKNOWN,False
472276792,0.0,2.0,UNKNOWN,False
472283781,0.0,2.0,UNKNOWN,False
472284993,0.0,2.0,UNKNOWN,False
472292178,0.0,2.0,UNKNOWN,False
472338895,0.0,2.0,UNKNOWN,False
472425639,0.0,2.0,UNKNOWN,False
472440902,0.0,2.0,UNKNOWN,False
472475814,0.0,2.0,UNKNOWN,False
472480443,0.0,2.0,UNKNOWN,False
472597828,0.0,2.0,UNKNOWN,False
472616388,0.0,2.0,UNKNOWN,False
472753022,0.0,2.0,UNKNOWN,False
472847256,0.0,2.0,UNKNOWN,False
472931619,0.0,2.0,UNKNOWN,False
472953522,0.0,2.0,UNKNOWN,False
472995113,0.0,2.0,UNKNOWN,False
473168264,0.0,2.0,UNKNOWN,False
473211353,0.0,2.0,UNKNOWN,False
473237511,0.0,2.0,UNKNOWN,False
473281538,0.0,2.0,UNKNOWN,False
473317929,0.0,2.0,UNKNOWN,False
473440166,0.0,2.0,UNKNOWN,False
473469053,0.0,2.0,UNKNOWN,False
473492817,0.0,2.0,UNKNOWN,False
473583409,0.0,2.0,UNKNOWN,False
473602476,0.0,2.0,UNKNOWN,False
473650793,0.0,2.0,UNKNOWN,False
473692236,0.0,2.0,UNKNOWN,False
473771833,0.0,2.0,UNKNOWN,False
473778893,0.0,2.0,UNKNOWN,False
473990558,0.0,2.0,UNKNOWN,False
474004385,0.0,2.0,UNKNOWN,False
474008127,0.0,2.0,UNKNOWN,False
474071903,0.0,2.0,UNKNOWN,False
474109771,0.0,2.0,UNKNOWN,False
474164607,0.0,2.0,UNKNOWN,False
474203574,0.0,2.0,UNKNOWN,False
474229023,0.0,2.0,UNKNOWN,False
474257193,0.0,2.0,UNKNOWN,False
474323095,0.0,2.0,UNKNOWN,False
474403049,0.0,2.0,UNKNOWN,False
474428040,0.0,2.0,UNKNOWN,False
474566030,0.0,2.0,UNKNOWN,False
474746206,0.0,2.0,UNKNOWN,False
474775586,0.0,2.0,UNKNOWN,False
474845649,0.0,2.0,UNKNOWN,False
475004362,0.0,2.0,UNKNOWN,False
475080072,0.0,2.0,UNKNOWN,False
475085520,0.0,2.0,UNKNOWN,False
475174686,0.0,2.0,UNKNOWN,False
475193962,0.0,2.0,UNKNOWN,False
475204070,0.0,2.0,UNKNOWN,False
475313684,0.0,2.0,UNKNOWN,False
475354461,0.0,2.0,UNKNOWN,False
475360618,0.0,2.0,UNKNOWN,False
475365730,0.0,2.0,UNKNOWN,False
475396148,0.0,2.0,UNKNOWN,False
475413508,0.0,2.0,UNKNOWN,False
475446604,0.0,2.0,UNKNOWN,False
475490058,0.0,2.0,UNKNOWN,False
475627014,0.0,2.0,UNKNOWN,False
475732800,0.0,2.0,UNKNOWN,False
475868105,0.0,2.0,UNKNOWN,False
475869859,0.0,2.0,UNKNOWN,False
475929959,0.0,2.0,UNKNOWN,False
476040669,0.0,2.0,UNKNOWN,False
476055157,0.0,2.0,UNKNOWN,False
476088352,0.0,2.0,UNKNOWN,False
476174107,0.0,2.0,UNKNOWN,False
476325250,0.0,2.0,UNKNOWN,False
476352048,0.0,2.0,UNKNOWN,False
476388849,0.0,2.0,UNKNOWN,False
476481182,0.0,2.0,UNKNOWN,False
476518667,0.0,2.0,UNKNOWN,False
476537576,0.0,2.0,UNKNOWN,False
476639114,0.0,2.0,UNKNOWN,False
476664675,0.0,2.0,UNKNOWN,False
476726598,0.0,2.0,UNKNOWN,False
476842971,0.0,2.0,UNKNOWN,False
476910866,0.0,2.0,UNKNOWN,False
476963872,0.0,2.0,UNKNOWN,False
477013791,0.0,2.0,UNKNOWN,False
477055453,0.0,2.0,UNKNOWN,False
477066130,0.0,2.0,UNKNOWN,False
477214838,0.0,2.0,UNKNOWN,False
477239582,0.0,2.0,UNKNOWN,False
477469700,0.0,2.0,UNKNOWN,False
477677164,0.0,2.0,UNKNOWN,False
477706871,0.0,2.0,UNKNOWN,False
477759328,0.0,2.0,UNKNOWN,False
477792738,0.0,2.0,UNKNOWN,False
477849367,0.0,2.0,UNKNOWN,False
477960646,0.0,2.0,UNKNOWN,False
478020141,0.0,2.0,UNKNOWN,False
478093565,0.0,2.0,UNKNOWN,False
478119812,0.0,2.0,UNKNOWN,False
478162847,0.0,2.0,UNKNOWN,False
478175037,0.0,2.0,UNKNOWN,False
478239111,0.0,2.0,UNKNOWN,False
478243238,0.0,2.0,UNKNOWN,False
478378211,0.0,2.0,UNKNOWN,False
478451360,0.0,2.0,UNKNOWN,False
478748849,0.0,2.0,UNKNOWN,False
478995114,0.0,2.0,UNKNOWN,False
479043054,0.0,2.0,UNKNOWN,False
479113374,0.0,2.0,UNKNOWN,False
479126588,0.0,2.0,UNKNOWN,False
479138437,0.0,2.0,UNKNOWN,False
479322056,0.0,2.0,UNKNOWN,False
479322539,0.0,2.0,UNKNOWN,False
479335468,0.0,2.0,UNKNOWN,False
479367382,0.0,2.0,UNKNOWN,False
479437694,0.0,2.0,UNKNOWN,False
479464397,0.0,2.0,UNKNOWN,False
479491201,0.0,2.0,UNKNOWN,False
479539954,0.0,2.0,UNKNOWN,False
479647784,0.0,2.0,UNKNOWN,False
479697997,0.0,2.0,UNKNOWN,False
479730758,0.0,2.0,UNKNOWN,False
479937220,0.0,2.0,UNKNOWN,False
479970097,0.0,2.0,UNKNOWN,False
479974752,0.0,2.0,UNKNOWN,False
480067059,0.0,2.0,UNKNOWN,False
480075418,0.0,2.0,UNKNOWN,False
480110162,0.0,2.0,UNKNOWN,False
480110780,0.0,2.0,UNKNOWN,False
480132293,0.0,2.0,UNKNOWN,False
480168746,0.0,2.0,UNKNOWN,False
480266557,0.0,2.0,UNKNOWN,False
480366245,0.0,2.0,UNKNOWN,False
480647552,0.0,2.0,UNKNOWN,False
480670797,0.0,2.0,UNKNOWN,False
480685078,0.0,2.0,UNKNOWN,False
480788560,0.0,2.0,UNKNOWN,False
480804590,0.0,2.0,UNKNOWN,False
480882765,0.0,2.0,UNKNOWN,False
481069844,0.0,2.0,UNKNOWN,False
481089421,0.0,2.0,UNKNOWN,False
481199312,0.0,2.0,UNKNOWN,False
481204071,0.0,2.0,UNKNOWN,False
481267665,0.0,2.0,UNKNOWN,False
481273493,0.0,2.0,UNKNOWN,False
481358222,0.0,2.0,UNKNOWN,False
481432233,0.0,2.0,UNKNOWN,False
481443157,0.0,2.0,UNKNOWN,False
481677616,0.0,2.0,UNKNOWN,False
481723543,0.0,2.0,UNKNOWN,False
481769507,0.0,2.0,UNKNOWN,False
481821806,0.0,2.0,UNKNOWN,False
481898414,0.0,2.0,UNKNOWN,False
481908374,0.0,2.0,UNKNOWN,False
481924942,0.0,2.0,UNKNOWN,False
481975681,0.0,2.0,UNKNOWN,False
482173962,0.0,2.0,UNKNOWN,False
482215754,0.0,2.0,UNKNOWN,False
482227766,0.0,2.0,UNKNOWN,False
482273526,0.0,2.0,UNKNOWN,False
482281007,0.0,2.0,UNKNOWN,False
482387381,0.0,2.0,UNKNOWN,False
482400823,0.0,2.0,UNKNOWN,False
482462115,0.0,2.0,UNKNOWN,False
482474477,0.0,2.0,UNKNOWN,False
482537238,0.0,2.0,UNKNOWN,False
482581878,0.0,2.0,UNKNOWN,False
482671824,0.0,2.0,UNKNOWN,False
482682375,0.0,2.0,UNKNOWN,False
482777687,0.0,2.0,UNKNOWN,False
482861483,0.0,2.0,UNKNOWN,False
482890392,0.0,2.0,UNKNOWN,False
482924922,0.0,2.0,UNKNOWN,False
482976540,0.0,2.0,UNKNOWN,False
482979373,0.0,2.0,UNKNOWN,False
483020193,0.0,2.0,UNKNOWN,False
483059073,0.0,2.0,UNKNOWN,False
483158069,0.0,2.0,UNKNOWN,False
483478845,0.0,2.0,UNKNOWN,False
483552046,0.0,2.0,UNKNOWN,False
483566629,0.0,2.0,UNKNOWN,False
483733022,0.0,2.0,UNKNOWN,False
483781003,0.0,2.0,UNKNOWN,False
483796671,0.0,2.0,UNKNOWN,False
483877167,0.0,2.0,UNKNOWN,False
483923274,0.0,2.0,UNKNOWN,False
483933487,0.0,2.0,UNKNOWN,False
484024684,0.0,2.0,UNKNOWN,False
484231108,0.0,2.0,UNKNOWN,False
484290972,0.0,2.0,UNKNOWN,False
484573633,0.0,2.0,UNKNOWN,False
484592475,0.0,2.0,UNKNOWN,False
484619087,0.0,2.0,UNKNOWN,False
484624395,0.0,2.0,UNKNOWN,False
484645028,0.0,2.0,UNKNOWN,False
484688001,0.0,2.0,UNKNOWN,False
484743671,0.0,2.0,UNKNOWN,False
485002017,0.0,2.0,UNKNOWN,False
485014976,0.0,2.0,UNKNOWN,False
485320563,0.0,2.0,UNKNOWN,False
485406194,0.0,2.0,UNKNOWN,False
485457629,0.0,2.0,UNKNOWN,False
485554131,0.0,2.0,UNKNOWN,False
485682981,0.0,2.0,UNKNOWN,False
485724283,0.0,2.0,UNKNOWN,False
485736170,0.0,2.0,UNKNOWN,False
485947876,0.0,2.0,UNKNOWN,False
486132455,0.0,2.0,UNKNOWN,False
486146434,0.0,2.0,UNKNOWN,False
486295498,0.0,2.0,UNKNOWN,False
486381040,0.0,2.0,UNKNOWN,False
486394189,0.0,2.0,UNKNOWN,False
486537587,0.0,2.0,UNKNOWN,False
486544246,0.0,2.0,UNKNOWN,False
486700522,0.0,2.0,UNKNOWN,False
486712810,0.0,2.0,UNKNOWN,False
486853689,0.0,2.0,UNKNOWN,False
486866193,0.0,2.0,UNKNOWN,False
486911322,0.0,2.0,UNKNOWN,False
486930664,0.0,2.0,UNKNOWN,False
486938765,0.0,2.0,UNKNOWN,False
486947169,0.0,2.0,UNKNOWN,False
486949781,0.0,2.0,UNKNOWN,False
487236368,0.0,2.0,UNKNOWN,False
487244211,0.0,2.0,UNKNOWN,False
487345476,0.0,2.0,UNKNOWN,False
487355007,0.0,2.0,UNKNOWN,False
487414308,0.0,2.0,UNKNOWN,False
487432863,0.0,2.0,UNKNOWN,False
487585117,0.0,2.0,UNKNOWN,False
487645254,0.0,2.0,UNKNOWN,False
487853072,0.0,2.0,UNKNOWN,False
487877522,0.0,2.0,UNKNOWN,False
487932052,0.0,2.0,UNKNOWN,False
488062572,0.0,2.0,UNKNOWN,False
488131051,0.0,2.0,UNKNOWN,False
488248538,0.0,2.0,UNKNOWN,False
488371269,0.0,2.0,UNKNOWN,False
488391709,0.0,2.0,UNKNOWN,False
488515367,0.0,2.0,UNKNOWN,False
488660475,0.0,2.0,UNKNOWN,False
488714812,0.0,2.0,UNKNOWN,False
488731542,0.0,2.0,UNKNOWN,False
488744532,0.0,2.0,UNKNOWN,False
488774984,0.0,2.0,UNKNOWN,False
488794088,0.0,2.0,UNKNOWN,False
488865828,0.0,2.0,UNKNOWN,False
488914166,0.0,2.0,UNKNOWN,False
488968665,0.0,2.0,UNKNOWN,False
489013985,0.0,2.0,UNKNOWN,False
489064479,0.0,2.0,UNKNOWN,False
489186294,0.0,2.0,UNKNOWN,False
489215249,0.0,2.0,UNKNOWN,False
489261602,0.0,2.0,UNKNOWN,False
489398855,0.0,2.0,UNKNOWN,False
489433655,0.0,2.0,UNKNOWN,False
489443570,0.0,2.0,UNKNOWN,False
489534899,0.0,2.0,UNKNOWN,False
489649446,0.0,2.0,UNKNOWN,False
489665057,0.0,2.0,UNKNOWN,False
489847971,0.0,2.0,UNKNOWN,False
489854147,0.0,2.0,UNKNOWN,False
489969805,0.0,2.0,UNKNOWN,False
490025622,0.0,2.0,UNKNOWN,False
490102032,0.0,2.0,UNKNOWN,False
490116211,0.0,2.0,UNKNOWN,False
490165613,0.0,2.0,UNKNOWN,False
490223902,0.0,2.0,UNKNOWN,False
490268796,0.0,2.0,UNKNOWN,False
490300613,0.0,2.0,UNKNOWN,False
490321986,0.0,2.0,UNKNOWN,False
