bodyId_pre,pre_type,pre_side,pre_nt,bodyId_post,post_type,post_side,weight,weight_normalized,edge_class
23202,LC4,left,acetylcholine,524899,LC4,left,5,0.029069767441860465,intra_population
26528,LPLC2,left,acetylcholine,25286,LPLC2,left,5,0.029069767441860465,intra_population
34407,LPLC2,left,acetylcholine,33303,LPLC2,left,5,0.029069767441860465,intra_population
26528,LPLC2,left,acetylcholine,23919,LPLC2,left,5,0.029069767441860465,intra_population
20399,LC4,right,acetylcholine,17548,LC4,right,5,0.029069767441860465,intra_population
12824,LC4,left,acetylcholine,524899,LC4,left,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,20572,LC4,left,5,0.029069767441860465,intra_population
18189,LC4,right,acetylcholine,18127,LC4,right,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,20976,LC4,left,5,0.029069767441860465,intra_population
516909,LC4,left,acetylcholine,31308,LC4,left,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,22922,LC4,left,5,0.029069767441860465,intra_population
29391,LPLC2,right,acetylcholine,26147,LPLC2,right,5,0.029069767441860465,intra_population
17608,LC4,left,acetylcholine,518439,LC4,left,5,0.029069767441860465,intra_population
34655,LPLC2,left,acetylcholine,23919,LPLC2,left,5,0.029069767441860465,intra_population
27716,LPLC2,left,acetylcholine,17775,LPLC2,left,5,0.029069767441860465,intra_population
34655,LPLC2,left,acetylcholine,23550,LPLC2,left,5,0.029069767441860465,intra_population
517078,LPLC2,left,acetylcholine,25854,LPLC2,left,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,35616,LC4,left,5,0.029069767441860465,intra_population
14465,LPLC2,right,acetylcholine,21703,LPLC2,right,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,515900,LC4,left,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,518983,LC4,left,5,0.029069767441860465,intra_population
27716,LPLC2,left,acetylcholine,19830,LPLC2,left,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,519931,LC4,left,5,0.029069767441860465,intra_population
34110,LPLC2,right,acetylcholine,29873,LPLC2,right,5,0.029069767441860465,intra_population
17551,LPLC2,right,acetylcholine,29391,LPLC2,right,5,0.029069767441860465,intra_population
23226,LC4,left,acetylcholine,22922,LC4,left,5,0.029069767441860465,intra_population
23349,LPLC2,left,acetylcholine,15804,LPLC2,left,5,0.029069767441860465,intra_population
29391,LPLC2,right,acetylcholine,30207,LPLC2,right,5,0.029069767441860465,intra_population
517079,LPLC2,left,acetylcholine,23665,LPLC2,left,5,0.029069767441860465,intra_population
28871,LPLC2,right,acetylcholine,19608,LPLC2,right,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,520764,LPLC2,left,5,0.029069767441860465,intra_population
34372,LPLC2,right,acetylcholine,35680,LPLC2,right,5,0.029069767441860465,intra_population
517079,LPLC2,left,acetylcholine,25136,LPLC2,left,5,0.029069767441860465,intra_population
20329,LPLC2,left,acetylcholine,26528,LPLC2,left,5,0.029069767441860465,intra_population
517079,LPLC2,left,acetylcholine,26416,LPLC2,left,5,0.029069767441860465,intra_population
20329,LPLC2,left,acetylcholine,24308,LPLC2,left,5,0.029069767441860465,intra_population
23349,LPLC2,left,acetylcholine,14030,LPLC2,left,5,0.029069767441860465,intra_population
17266,LC4,right,acetylcholine,31262,LC4,right,5,0.029069767441860465,intra_population
20282,LC4,right,acetylcholine,23792,LC4,right,5,0.029069767441860465,intra_population
22557,LPLC2,left,acetylcholine,17990,LPLC2,left,5,0.029069767441860465,intra_population
25572,LPLC2,left,acetylcholine,515971,LPLC2,left,5,0.029069767441860465,intra_population
13726,LPLC2,left,acetylcholine,21299,LPLC2,left,5,0.029069767441860465,intra_population
21045,LPLC2,right,acetylcholine,34372,LPLC2,right,5,0.029069767441860465,intra_population
13764,LPLC2,left,acetylcholine,14102,LPLC2,left,5,0.029069767441860465,intra_population
13764,LPLC2,left,acetylcholine,13726,LPLC2,left,5,0.029069767441860465,intra_population
111903,LPLC2,left,acetylcholine,12384,LPLC2,left,5,0.029069767441860465,intra_population
29216,LPLC2,right,acetylcholine,27566,LPLC2,right,5,0.029069767441860465,intra_population
41097,LPLC2,left,acetylcholine,22557,LPLC2,left,5,0.029069767441860465,intra_population
29216,LPLC2,right,acetylcholine,28871,LPLC2,right,5,0.029069767441860465,intra_population
29391,LPLC2,right,acetylcholine,29287,LPLC2,right,5,0.029069767441860465,intra_population
20329,LPLC2,left,acetylcholine,33303,LPLC2,left,5,0.029069767441860465,intra_population
17608,LC4,left,acetylcholine,23226,LC4,left,5,0.029069767441860465,intra_population
20329,LPLC2,left,acetylcholine,34407,LPLC2,left,5,0.029069767441860465,intra_population
34110,LPLC2,right,acetylcholine,28871,LPLC2,right,5,0.029069767441860465,intra_population
20282,LC4,right,acetylcholine,22328,LC4,right,5,0.029069767441860465,intra_population
23349,LPLC2,left,acetylcholine,30512,LPLC2,left,5,0.029069767441860465,intra_population
29391,LPLC2,right,acetylcholine,37431,LPLC2,right,5,0.029069767441860465,intra_population
34110,LPLC2,right,acetylcholine,26393,LPLC2,right,5,0.029069767441860465,intra_population
517752,LC4,left,acetylcholine,17270,LC4,left,5,0.029069767441860465,intra_population
23349,LPLC2,left,acetylcholine,17880,LPLC2,left,5,0.029069767441860465,intra_population
517079,LPLC2,left,acetylcholine,27796,LPLC2,left,5,0.029069767441860465,intra_population
34372,LPLC2,right,acetylcholine,23590,LPLC2,right,5,0.029069767441860465,intra_population
34372,LPLC2,right,acetylcholine,23878,LPLC2,right,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,24840,LPLC2,left,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,25027,LPLC2,left,5,0.029069767441860465,intra_population
12824,LC4,left,acetylcholine,33137,LC4,left,5,0.029069767441860465,intra_population
34407,LPLC2,left,acetylcholine,22557,LPLC2,left,5,0.029069767441860465,intra_population
20329,LPLC2,left,acetylcholine,518731,LPLC2,left,5,0.029069767441860465,intra_population
28871,LPLC2,right,acetylcholine,20182,LPLC2,right,5,0.029069767441860465,intra_population
26528,LPLC2,left,acetylcholine,20329,LPLC2,left,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,33965,LPLC2,left,5,0.029069767441860465,intra_population
20329,LPLC2,left,acetylcholine,100103,LPLC2,left,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,34407,LPLC2,left,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,40841,LPLC2,left,5,0.029069767441860465,intra_population
26528,LPLC2,left,acetylcholine,23550,LPLC2,left,5,0.029069767441860465,intra_population
34407,LPLC2,left,acetylcholine,25027,LPLC2,left,5,0.029069767441860465,intra_population
23392,LC4,right,acetylcholine,17266,LC4,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,24800,LPLC2,right,5,0.029069767441860465,intra_population
518016,LC4,left,acetylcholine,524899,LC4,left,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,20535,LPLC2,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,21562,LPLC2,right,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,25511,LPLC2,right,5,0.029069767441860465,intra_population
17551,LPLC2,right,acetylcholine,20047,LPLC2,right,5,0.029069767441860465,intra_population
33406,LPLC2,left,acetylcholine,25854,LPLC2,left,5,0.029069767441860465,intra_population
33406,LPLC2,left,acetylcholine,25572,LPLC2,left,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,24800,LPLC2,right,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,24401,LPLC2,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,24401,LPLC2,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,25316,LPLC2,right,5,0.029069767441860465,intra_population
33694,LPLC2,right,acetylcholine,24268,LPLC2,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,25497,LPLC2,right,5,0.029069767441860465,intra_population
29469,LC4,left,acetylcholine,31301,LC4,left,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,22677,LPLC2,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,28871,LPLC2,right,5,0.029069767441860465,intra_population
28741,LPLC2,right,acetylcholine,29598,LPLC2,right,5,0.029069767441860465,intra_population
23550,LPLC2,left,acetylcholine,536444,LPLC2,left,5,0.029069767441860465,intra_population
33406,LPLC2,left,acetylcholine,517079,LPLC2,left,5,0.029069767441860465,intra_population
518016,LC4,left,acetylcholine,23226,LC4,left,5,0.029069767441860465,intra_population
517819,LPLC2,left,acetylcholine,27716,LPLC2,left,5,0.029069767441860465,intra_population
29417,LC4,left,acetylcholine,37587,LC4,left,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,20334,LPLC2,right,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,27566,LPLC2,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,20182,LPLC2,right,5,0.029069767441860465,intra_population
23590,LPLC2,right,acetylcholine,20103,LPLC2,right,5,0.029069767441860465,intra_population
34051,LPLC2,left,acetylcholine,27355,LPLC2,left,5,0.029069767441860465,intra_population
517819,LPLC2,left,acetylcholine,11498,LPLC2,left,5,0.029069767441860465,intra_population
34051,LPLC2,left,acetylcholine,23665,LPLC2,left,5,0.029069767441860465,intra_population
517819,LPLC2,left,acetylcholine,15804,LPLC2,left,5,0.029069767441860465,intra_population
33965,LPLC2,left,acetylcholine,531014,LPLC2,left,5,0.029069767441860465,intra_population
20269,LPLC2,right,acetylcholine,23590,LPLC2,right,5,0.029069767441860465,intra_population
20269,LPLC2,right,acetylcholine,23497,LPLC2,right,5,0.029069767441860465,intra_population
12384,LPLC2,left,acetylcholine,517819,LPLC2,left,5,0.029069767441860465,intra_population
12384,LPLC2,left,acetylcholine,514670,LPLC2,left,5,0.029069767441860465,intra_population
20269,LPLC2,right,acetylcholine,21045,LPLC2,right,5,0.029069767441860465,intra_population
517819,LPLC2,left,acetylcholine,20799,LPLC2,left,5,0.029069767441860465,intra_population
29417,LC4,left,acetylcholine,16809,LC4,left,5,0.029069767441860465,intra_population
517752,LC4,left,acetylcholine,526286,LC4,left,5,0.029069767441860465,intra_population
34110,LPLC2,right,acetylcholine,11137,DNp04,right,5,0.029069767441860465,visual_to_readout
20240,LPLC2,left,acetylcholine,31563,LPLC2,left,5,0.029069767441860465,intra_population
23497,LPLC2,right,acetylcholine,34110,LPLC2,right,5,0.029069767441860465,intra_population
17551,LPLC2,right,acetylcholine,20334,LPLC2,right,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,29391,LPLC2,right,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,29287,LPLC2,right,5,0.029069767441860465,intra_population
33406,LPLC2,left,acetylcholine,26528,LPLC2,left,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,28741,LPLC2,right,5,0.029069767441860465,intra_population
28741,LPLC2,right,acetylcholine,32507,LPLC2,right,5,0.029069767441860465,intra_population
33694,LPLC2,right,acetylcholine,21045,LPLC2,right,5,0.029069767441860465,intra_population
12824,LC4,left,acetylcholine,35616,LC4,left,5,0.029069767441860465,intra_population
17608,LC4,left,acetylcholine,29417,LC4,left,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,23590,LPLC2,right,5,0.029069767441860465,intra_population
34407,LPLC2,left,acetylcholine,31105,LPLC2,left,5,0.029069767441860465,intra_population
34407,LPLC2,left,acetylcholine,30893,LPLC2,left,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,22677,LPLC2,right,5,0.029069767441860465,intra_population
18189,LC4,right,acetylcholine,19794,LC4,right,5,0.029069767441860465,intra_population
12824,LC4,left,acetylcholine,512705,LC4,left,5,0.029069767441860465,intra_population
34407,LPLC2,left,acetylcholine,28188,LPLC2,left,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,21808,LPLC2,right,5,0.029069767441860465,intra_population
517078,LPLC2,left,acetylcholine,19830,LPLC2,left,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,21562,LPLC2,right,5,0.029069767441860465,intra_population
22557,LPLC2,left,acetylcholine,18900,LPLC2,left,5,0.029069767441860465,intra_population
17551,LPLC2,right,acetylcholine,21808,LPLC2,right,5,0.029069767441860465,intra_population
18189,LC4,right,acetylcholine,19954,LC4,right,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,20694,LPLC2,right,5,0.029069767441860465,intra_population
26528,LPLC2,left,acetylcholine,22557,LPLC2,left,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,20269,LPLC2,right,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,20047,LPLC2,right,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,15804,LPLC2,left,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,19589,LPLC2,right,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,19249,LPLC2,right,5,0.029069767441860465,intra_population
20334,LPLC2,right,acetylcholine,19229,LPLC2,right,5,0.029069767441860465,intra_population
23247,LPLC2,left,acetylcholine,18936,LPLC2,left,5,0.029069767441860465,intra_population
23226,LC4,left,acetylcholine,27829,LC4,left,5,0.029069767441860465,intra_population
34110,LPLC2,right,acetylcholine,23497,LPLC2,right,5,0.029069767441860465,intra_population
26416,LPLC2,left,acetylcholine,134521,LPLC2,left,5,0.029069767441860465,intra_population
23202,LC4,left,acetylcholine,17270,LC4,left,5,0.029069767441860465,intra_population
27716,LPLC2,left,acetylcholine,34051,LPLC2,left,5,0.029069767441860465,intra_population
23550,LPLC2,left,acetylcholine,17775,LPLC2,left,5,0.029069767441860465,intra_population
23550,LPLC2,left,acetylcholine,21299,LPLC2,left,5,0.029069767441860465,intra_population
517819,LPLC2,left,acetylcholine,33303,LPLC2,left,5,0.029069767441860465,intra_population
20240,LPLC2,left,acetylcholine,18900,LPLC2,left,5,0.029069767441860465,intra_population
33439,LPLC2,right,acetylcholine,35680,LPLC2,right,5,0.029069767441860465,intra_population
23497,LPLC2,right,acetylcholine,31964,LPLC2,right,5,0.029069767441860465,intra_population
33439,LPLC2,right,acetylcholine,34110,LPLC2,right,5,0.029069767441860465,intra_population
23550,LPLC2,left,acetylcholine,28188,LPLC2,left,5,0.029069767441860465,intra_population
33439,LPLC2,right,acetylcholine,32507,LPLC2,right,5,0.029069767441860465,intra_population
23550,LPLC2,left,acetylcholine,29815,LPLC2,left,5,0.029069767441860465,intra_population
20240,LPLC2,left,acetylcholine,15804,LPLC2,left,5,0.029069767441860465,intra_population
29417,LC4,left,acetylcholine,532254,LC4,left,5,0.029069767441860465,intra_population
518016,LC4,left,acetylcholine,20976,LC4,left,5,0.029069767441860465,intra_population
518016,LC4,left,acetylcholine,22922,LC4,left,5,0.029069767441860465,intra_population
23550,LPLC2,left,acetylcholine,129687,LPLC2,left,5,0.029069767441860465,intra_population
17270,LC4,left,acetylcholine,20440,LC4,left,5,0.029069767441860465,intra_population
33406,LPLC2,left,acetylcholine,531014,LPLC2,left,5,0.029069767441860465,intra_population
23550,LPLC2,left,acetylcholine,521115,LPLC2,left,5,0.029069767441860465,intra_population
20182,LPLC2,right,acetylcholine,35889,LPLC2,right,5,0.029069767441860465,intra_population
517819,LPLC2,left,acetylcholine,517079,LPLC2,left,5,0.029069767441860465,intra_population
129687,LPLC2,left,acetylcholine,29815,LPLC2,left,5,0.029069767441860465,intra_population
33965,LPLC2,left,acetylcholine,29753,LPLC2,left,5,0.029069767441860465,intra_population
17926,LC4,right,acetylcholine,25584,LC4,right,5,0.029069767441860465,intra_population
26393,LPLC2,right,acetylcholine,10584,DNp06,right,5,0.029069767441860465,visual_to_readout
32597,LC4,left,acetylcholine,518544,LC4,left,5,0.029069767441860465,intra_population
32597,LC4,left,acetylcholine,514508,LC4,left,5,0.029069767441860465,intra_population
12349,LC4,left,acetylcholine,520449,LC4,left,5,0.029069767441860465,intra_population
519650,LC4,left,acetylcholine,31308,LC4,left,5,0.029069767441860465,intra_population
519650,LC4,left,acetylcholine,17653,LC4,left,5,0.029069767441860465,intra_population
23878,LPLC2,right,acetylcholine,19229,LPLC2,right,5,0.029069767441860465,intra_population
28741,LPLC2,right,acetylcholine,11137,DNp04,right,5,0.029069767441860465,visual_to_readout
32597,LC4,left,acetylcholine,33137,LC4,left,5,0.029069767441860465,intra_population
18672,LPLC2,right,acetylcholine,19249,LPLC2,right,5,0.029069767441860465,intra_population
24187,LPLC2,right,acetylcholine,21045,LPLC2,right,5,0.029069767441860465,intra_population
32597,LC4,left,acetylcholine,31429,LC4,left,5,0.029069767441860465,intra_population
17054,LC4,right,acetylcholine,18189,LC4,right,5,0.029069767441860465,intra_population
27796,LPLC2,left,acetylcholine,25854,LPLC2,left,5,0.029069767441860465,intra_population
19954,LC4,right,acetylcholine,17668,LC4,right,5,0.029069767441860465,intra_population
