intermediate_bodyId,intermediate_type,intermediate_side,LC4_input_weight,LPLC2_input_weight,total_visual_input_weight,total_incoming_weight,visual_input_share,output_weight_to_candidate_dns,num_downstream_candidate_dns,path_score_product,min_path_capacity,predicted_nt,predicted_nt_confidence,survives_w3,survives_w10
892935233,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9219732704402516,False,False
1015579276,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
854962471,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
522542704,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
568775325,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9109141500795648,False,False
687225966,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
685864041,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
684007666,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
587605350,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
984919697,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
934681148,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
746550686,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
674486150,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
934401339,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
991065140,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
676993237,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
789106460,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.884396610338137,False,False
846644716,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
995004317,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
582736489,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
922713227,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
997052212,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
828520758,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
582631035,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
581040145,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
922514669,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9109141500795648,False,False
920175414,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
918424746,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
578914864,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
998572021,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
916649620,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
576515848,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9109141500795648,False,False
792969991,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
10415,LT36,L,1,0,1,,,1,1,1,1,gaba,0.876940471640874,False,False
915158918,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
681562371,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
912600079,UNKNOWN,UNKNOWN,1,0,1,,,1,1,1,1,unclear,0.4898699114520403,False,False
455595254,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
38837,LoVP24,L,0,1,1,,,1,1,1,1,acetylcholine,0.9561209632774365,False,False
455346113,UNKNOWN,UNKNOWN,0,1,1,,,1,1,1,1,unclear,0.9747326673375373,False,False
67197,TmY18,L,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
67580,T2,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
68175,MeLo9,L,0,1,1,,,1,1,1,1,glutamate,0.8099077160816018,False,False
30871,Y3,L,0,1,1,,,1,1,1,1,acetylcholine,0.9650624580298556,False,False
68293,T2,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
69424,TmY18,L,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
70554,CB4168,R,0,1,1,,,1,1,1,1,gaba,0.798646412609026,False,False
70704,Tm4,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
30496,LT52,R,0,1,1,,,1,1,1,1,glutamate,0.7851182128483782,False,False
30479,MeLo11,R,1,0,1,,,1,1,1,1,glutamate,0.6819069016947653,False,False
72773,Tm5Y,L,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
72822,LoVP1,R,1,0,1,,,1,1,1,1,glutamate,0.8177935903142188,False,False
72850,T4b,L,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
73178,LLPC2,L,1,0,1,,,1,1,1,1,acetylcholine,0.9678898702375857,False,False
73582,LC10b,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375374,False,False
74164,Tm4,R,0,1,1,,,1,1,1,1,acetylcholine,0.9679876536009387,False,False
74205,LC18,R,1,0,1,,,1,1,1,1,acetylcholine,0.9650188899992688,False,False
74707,TmY5a,L,1,0,1,,,1,1,1,1,glutamate,0.7838871714875185,False,False
30192,Li25,R,1,0,1,,,1,1,1,1,gaba,0.8679896082109357,False,False
75418,T2a,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
75434,LPi3c,R,0,1,1,,,1,1,1,1,glutamate,0.7174325467239349,False,False
30142,LC17,R,0,1,1,,,1,1,1,1,acetylcholine,0.9035445396095385,False,False
30058,MeLo9,L,1,0,1,,,1,1,1,1,glutamate,0.7557997733247219,False,False
76744,LC20b,R,0,1,1,,,1,1,1,1,glutamate,0.8047445603572752,False,False
76991,Tm4,R,0,1,1,,,1,1,1,1,acetylcholine,0.9691486258618669,False,False
77063,Li34b,R,0,1,1,,,1,1,1,1,gaba,0.8074080639637391,False,False
77497,Tm5c,L,0,1,1,,,1,1,1,1,glutamate,0.7969444310933435,False,False
77655,Li14,L,1,0,1,,,1,1,1,1,glutamate,0.8076167762525697,False,False
77996,Tm5c,R,0,1,1,,,1,1,1,1,glutamate,0.8032641299983466,False,False
29845,Tlp14,R,1,0,1,,,1,1,1,1,glutamate,0.7888528411825967,False,False
67367,LLPC1,R,0,1,1,,,1,1,1,1,acetylcholine,0.9248105316175268,False,False
67010,LPC1,R,0,1,1,,,1,1,1,1,acetylcholine,0.9362440623831205,False,False
79207,Tm5Y,R,1,0,1,,,1,1,1,1,acetylcholine,0.9679404856727107,False,False
66432,TmY17,R,0,1,1,,,1,1,1,1,acetylcholine,0.9709391819825097,False,False
58942,Tm16,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
58974,LC18,R,1,0,1,,,1,1,1,1,acetylcholine,0.9474865453869963,False,False
32493,LC10a,L,1,0,1,,,1,1,1,1,acetylcholine,0.9513704232471567,False,False
59277,TmY3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9457111669018564,False,False
59294,TmY20,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
32424,Y11,R,0,1,1,,,1,1,1,1,glutamate,0.7830288943445914,False,False
32349,LC13,R,1,0,1,,,1,1,1,1,acetylcholine,0.8960974047319625,False,False
60037,TmY20,R,0,1,1,,,1,1,1,1,acetylcholine,0.9627415318058066,False,False
60088,LC13,R,0,1,1,,,1,1,1,1,acetylcholine,0.9271705213174104,False,False
32205,LPi3b,L,0,1,1,,,1,1,1,1,glutamate,0.823584649899144,False,False
32204,MeLo2,L,0,1,1,,,1,1,1,1,acetylcholine,0.9670829556721243,False,False
60279,Tm5c,R,0,1,1,,,1,1,1,1,glutamate,0.7295388396316388,False,False
60580,Tlp12,L,0,1,1,,,1,1,1,1,glutamate,0.8291143398869639,False,False
31907,T4d,L,0,1,1,,,1,1,1,1,acetylcholine,0.9659028311732628,False,False
61343,LC25,L,1,0,1,,,1,1,1,1,glutamate,0.8069270858539931,False,False
62033,TmY17,R,0,1,1,,,1,1,1,1,acetylcholine,0.9564743932682027,False,False
62068,TmY13,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
62104,Y14,R,1,0,1,,,1,1,1,1,glutamate,0.7916256063129055,False,False
62406,Y14,R,1,0,1,,,1,1,1,1,glutamate,0.7961326863949545,False,False
62572,Li23,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
63002,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.7072095727176073,False,False
64125,T2,L,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
31481,LPT111,L,0,1,1,,,1,1,1,1,gaba,0.8741407171569047,False,False
31431,Li25,R,1,0,1,,,1,1,1,1,gaba,0.8752747658534591,False,False
65402,Y12,L,1,0,1,,,1,1,1,1,glutamate,0.8425185043918564,False,False
31333,MeLo12,R,1,0,1,,,1,1,1,1,glutamate,0.761813517660516,False,False
31170,Tm24,L,0,1,1,,,1,1,1,1,acetylcholine,0.9677949389227503,False,False
66305,Tm37,L,0,1,1,,,1,1,1,1,glutamate,0.7419390849754187,False,False
66345,T2a,R,1,0,1,,,1,1,1,1,acetylcholine,0.9546619605663985,False,False
79081,LT52,L,1,0,1,,,1,1,1,1,glutamate,0.7946377502925682,False,False
80091,Tm5Y,R,1,0,1,,,1,1,1,1,acetylcholine,0.9690526557698754,False,False
58247,Tm16,R,0,1,1,,,1,1,1,1,acetylcholine,0.9688321275468378,False,False
101178,LLPC2,L,1,0,1,,,1,1,1,1,acetylcholine,0.9503036401144902,False,False
103990,T4d,R,0,1,1,,,1,1,1,1,acetylcholine,0.9631883160069302,False,False
104986,TmY18,L,0,1,1,,,1,1,1,1,acetylcholine,0.9477526123911431,False,False
105574,T4d,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375374,False,False
107348,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.8230056907474306,False,False
108543,T5a,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
109593,Tm3,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
110754,LLPC2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
111122,LPC2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9516354254183697,False,False
113744,T5d,R,0,1,1,,,1,1,1,1,acetylcholine,0.961952641310298,False,False
114025,T3,R,1,0,1,,,1,1,1,1,acetylcholine,0.9630737694378417,False,False
115514,TmY18,L,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375374,False,False
116021,LPC2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9513208481679873,False,False
116079,LPC2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9434782691717346,False,False
117112,LPi2e,L,0,1,1,,,1,1,1,1,glutamate,0.8787767421949253,False,False
117947,T2a,L,1,0,1,,,1,1,1,1,acetylcholine,0.9614520474488734,False,False
118870,LPC1,L,0,1,1,,,1,1,1,1,acetylcholine,0.9366678423630158,False,False
119250,Tm5c,L,0,1,1,,,1,1,1,1,glutamate,0.8200435224033507,False,False
28206,LC17,R,0,1,1,,,1,1,1,1,acetylcholine,0.9443490452748764,False,False
121345,Li22,R,0,1,1,,,1,1,1,1,glutamate,0.842138176705998,False,False
121992,T5d,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
122664,LPi2e,L,0,1,1,,,1,1,1,1,glutamate,0.8649372920482038,False,False
28180,TmY5a,L,0,1,1,,,1,1,1,1,glutamate,0.807858413217668,False,False
126406,T5d,R,0,1,1,,,1,1,1,1,acetylcholine,0.9618029938472574,False,False
28118,LLPC1,R,0,1,1,,,1,1,1,1,acetylcholine,0.9577435924126744,False,False
28081,Y3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9639003330949097,False,False
129768,T5b,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
129890,T5c,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375372,False,False
27766,Y3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9308034021422815,False,False
130355,LC21,L,0,1,1,,,1,1,1,1,acetylcholine,0.9433723910425229,False,False
102790,TmY18,L,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375372,False,False
100897,T4c,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
29595,Y11,R,0,1,1,,,1,1,1,1,glutamate,0.6303916738055364,False,False
100729,T4b,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375374,False,False
80335,Li14,L,1,0,1,,,1,1,1,1,glutamate,0.7642072217279872,False,False
80643,Tm4,R,0,1,1,,,1,1,1,1,acetylcholine,0.9620361708921753,False,False
80926,TmY20,L,0,1,1,,,1,1,1,1,acetylcholine,0.9672612675062281,False,False
82103,LC18,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
82522,LC16,L,0,1,1,,,1,1,1,1,acetylcholine,0.9304686121467296,False,False
29382,LoVP16,R,0,1,1,,,1,1,1,1,acetylcholine,0.9498538554717714,False,False
83335,T2a,R,1,0,1,,,1,1,1,1,acetylcholine,0.9465475646479821,False,False
84967,CB4101,L,1,0,1,,,1,1,1,1,acetylcholine,0.9550139101696643,False,False
85065,Tm20,R,1,0,1,,,1,1,1,1,acetylcholine,0.9510428629943619,False,False
87045,T2a,R,1,0,1,,,1,1,1,1,acetylcholine,0.9654279699752804,False,False
87631,Tm37,R,0,1,1,,,1,1,1,1,glutamate,0.8305122154734276,False,False
87848,T2a,R,1,0,1,,,1,1,1,1,acetylcholine,0.9553070277761334,False,False
29221,TmY15,R,0,1,1,,,1,1,1,1,gaba,0.8808942022794203,False,False
29195,LPT111,L,0,1,1,,,1,1,1,1,gaba,0.8678057250652951,False,False
89108,Tm5c,R,0,1,1,,,1,1,1,1,glutamate,0.8097781627119073,False,False
91887,Tm5Y,R,0,1,1,,,1,1,1,1,acetylcholine,0.9574068756612742,False,False
29112,LC36,R,1,0,1,,,1,1,1,1,acetylcholine,0.9204432741970945,False,False
92114,T4c,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
92161,LC18,L,1,0,1,,,1,1,1,1,acetylcholine,0.9607859225992599,False,False
94135,LC18,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
94958,LPi3a,L,0,1,1,,,1,1,1,1,glutamate,0.8516358704442034,False,False
95082,LC18,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375374,False,False
95340,TmY18,R,0,1,1,,,1,1,1,1,acetylcholine,0.9651121011178032,False,False
95628,Li27,R,1,0,1,,,1,1,1,1,gaba,0.8280312908509738,False,False
96303,LPC2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
97192,Tm16,L,1,0,1,,,1,1,1,1,acetylcholine,0.92390977313619,False,False
28825,Tm26,L,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
28654,LC10a,R,1,0,1,,,1,1,1,1,acetylcholine,0.9638709697285521,False,False
99949,Tm6,R,0,1,1,,,1,1,1,1,acetylcholine,0.9267718221780994,False,False
32636,TmY15,L,0,1,1,,,1,1,1,1,gaba,0.894160930201317,False,False
58063,LC21,R,1,0,1,,,1,1,1,1,acetylcholine,0.9106449149491758,False,False
130965,T5c,L,0,1,1,,,1,1,1,1,acetylcholine,0.9602359213961911,False,False
43418,Tlp13,R,0,1,1,,,1,1,1,1,glutamate,0.8183355957928519,False,False
36821,LT52,R,0,1,1,,,1,1,1,1,glutamate,0.7757119626812115,False,False
43646,LPT114,L,0,1,1,,,1,1,1,1,gaba,0.8811966590914864,False,False
36699,LPC1,L,0,1,1,,,1,1,1,1,acetylcholine,0.9537644487545877,False,False
43861,LC16,R,0,1,1,,,1,1,1,1,acetylcholine,0.8957409037155432,False,False
36636,Li25,R,0,1,1,,,1,1,1,1,gaba,0.8716472715159623,False,False
44228,LPC1,R,0,1,1,,,1,1,1,1,acetylcholine,0.9444514145446611,False,False
44242,Tlp14,R,0,1,1,,,1,1,1,1,glutamate,0.8119271192877764,False,False
44371,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.8010082481879859,False,False
36240,Tlp11,R,0,1,1,,,1,1,1,1,glutamate,0.7647611478941753,False,False
44565,Tm16,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
44943,Tlp12,L,0,1,1,,,1,1,1,1,glutamate,0.8461446355466291,False,False
45003,LLPC3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9559520935915081,False,False
45047,Y3,L,0,1,1,,,1,1,1,1,acetylcholine,0.9702548922767394,False,False
45059,Tm24,R,0,1,1,,,1,1,1,1,acetylcholine,0.9645809893074592,False,False
45132,Li34a,R,0,1,1,,,1,1,1,1,gaba,0.8538887396148997,False,False
36154,LC13,L,0,1,1,,,1,1,1,1,acetylcholine,0.8915113044023274,False,False
36033,Y11,R,0,1,1,,,1,1,1,1,glutamate,0.8191825143555589,False,False
45327,Y11,L,0,1,1,,,1,1,1,1,glutamate,0.8360023223771856,False,False
45328,TmY21,L,0,1,1,,,1,1,1,1,acetylcholine,0.9396864103968604,False,False
45805,LC17,L,1,0,1,,,1,1,1,1,acetylcholine,0.9252198932434037,False,False
46035,Li25,L,0,1,1,,,1,1,1,1,gaba,0.8910614263574161,False,False
35802,LC13,L,0,1,1,,,1,1,1,1,acetylcholine,0.9003777255710778,False,False
46167,TmY21,L,0,1,1,,,1,1,1,1,acetylcholine,0.9707197241520537,False,False
46180,Li21,R,1,0,1,,,1,1,1,1,acetylcholine,0.9714072772149437,False,False
46314,TmY21,R,0,1,1,,,1,1,1,1,acetylcholine,0.9538835221359789,False,False
46544,LLPC3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9677204316442422,False,False
35645,MeLo7,R,0,1,1,,,1,1,1,1,acetylcholine,0.9067929522122442,False,False
35636,MeLo12,R,1,0,1,,,1,1,1,1,glutamate,0.7941618880905076,False,False
46761,LC16,L,0,1,1,,,1,1,1,1,acetylcholine,0.9489851076148337,False,False
43466,Tm24,R,1,0,1,,,1,1,1,1,acetylcholine,0.9690535313674375,False,False
43320,Y3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9701726580508228,False,False
47258,Y13,R,0,1,1,,,1,1,1,1,glutamate,0.8037793644143864,False,False
43277,Tlp12,R,0,1,1,,,1,1,1,1,glutamate,0.805708054798915,False,False
38871,Tlp14,R,0,1,1,,,1,1,1,1,glutamate,0.8229657386250795,False,False
39263,LC15,R,0,1,1,,,1,1,1,1,acetylcholine,0.9620040872153135,False,False
39289,LoVP75,R,0,1,1,,,1,1,1,1,acetylcholine,0.9043041185028737,False,False
38161,Y12,R,1,0,1,,,1,1,1,1,glutamate,0.8316055272376773,False,False
39913,LLPC2,L,0,1,1,,,1,1,1,1,acetylcholine,0.954376101389044,False,False
38018,Tm23,R,1,0,1,,,1,1,1,1,gaba,0.862524804780604,False,False
37870,LC15,R,0,1,1,,,1,1,1,1,acetylcholine,0.9649873632097428,False,False
40461,TmY17,R,0,1,1,,,1,1,1,1,acetylcholine,0.9673729735259338,False,False
40775,Tm16,L,0,1,1,,,1,1,1,1,acetylcholine,0.9702574035085647,False,False
40973,LC17,R,1,0,1,,,1,1,1,1,acetylcholine,0.9634796618873306,False,False
41192,Y12,R,0,1,1,,,1,1,1,1,glutamate,0.81552487672506,False,False
41347,Y3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9647690509537585,False,False
41371,LC29,R,1,0,1,,,1,1,1,1,acetylcholine,0.8530257661904427,False,False
41456,LC15,R,0,1,1,,,1,1,1,1,acetylcholine,0.9710532432855421,False,False
37466,Y12,R,1,0,1,,,1,1,1,1,glutamate,0.8321241155698013,False,False
41699,Tm24,R,0,1,1,,,1,1,1,1,acetylcholine,0.9590191523747476,False,False
41702,Tlp12,L,0,1,1,,,1,1,1,1,glutamate,0.818648094027441,False,False
37443,Y11,L,1,0,1,,,1,1,1,1,glutamate,0.7848456218870438,False,False
37324,Li20,R,0,1,1,,,1,1,1,1,glutamate,0.7789502440534429,False,False
41902,LC16,R,1,0,1,,,1,1,1,1,acetylcholine,0.9352543743615476,False,False
37236,Tm26,L,0,1,1,,,1,1,1,1,acetylcholine,0.9596544147228638,False,False
42087,Y3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
42201,Tm16,R,0,1,1,,,1,1,1,1,acetylcholine,0.9597296069225292,False,False
37209,Y11,R,0,1,1,,,1,1,1,1,glutamate,0.8154633777691439,False,False
37183,Li25,L,1,0,1,,,1,1,1,1,gaba,0.8946709480355687,False,False
37170,MeLo2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9570100496409732,False,False
42528,Y3,L,0,1,1,,,1,1,1,1,acetylcholine,0.9704141020566788,False,False
42814,Y3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9701511485730553,False,False
43218,LLPC2,L,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
47084,Tm26,R,0,1,1,,,1,1,1,1,acetylcholine,0.773687682035093,False,False
47379,Y14,R,1,0,1,,,1,1,1,1,glutamate,0.8435126189325345,False,False
57805,LLPC3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9628350492857496,False,False
34059,Tm23,R,0,1,1,,,1,1,1,1,gaba,0.8382213055730886,False,False
34020,TmY4,L,0,1,1,,,1,1,1,1,acetylcholine,0.9652567456002671,False,False
33861,LoVP14,R,0,1,1,,,1,1,1,1,acetylcholine,0.9507532074229791,False,False
52850,LLPC2,R,0,1,1,,,1,1,1,1,acetylcholine,0.959093056511397,False,False
33771,Li15,R,1,0,1,,,1,1,1,1,gaba,0.8719018017862339,False,False
53037,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.7047432528741855,False,False
53314,TmY13,R,0,1,1,,,1,1,1,1,acetylcholine,0.9537669037092386,False,False
53345,LLPC2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9376287587793946,False,False
53369,Tm24,R,1,0,1,,,1,1,1,1,acetylcholine,0.9354269055136776,False,False
53550,LC16,L,0,1,1,,,1,1,1,1,acetylcholine,0.9134291215088722,False,False
53589,Y14,R,1,0,1,,,1,1,1,1,glutamate,0.8267622659300751,False,False
33701,MeLo2,R,0,1,1,,,1,1,1,1,acetylcholine,0.9638781468556192,False,False
53894,LC28,R,0,1,1,,,1,1,1,1,acetylcholine,0.9561232726130233,False,False
54064,MeLo2,L,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
33650,LC17,R,1,0,1,,,1,1,1,1,acetylcholine,0.9396794893495821,False,False
33388,Li13,R,0,1,1,,,1,1,1,1,gaba,0.8884627584456724,False,False
33312,TmY17,L,0,1,1,,,1,1,1,1,acetylcholine,0.9515407685915713,False,False
54425,TmY4,R,0,1,1,,,1,1,1,1,acetylcholine,0.9685439844281954,False,False
33250,TmY3,L,1,0,1,,,1,1,1,1,acetylcholine,0.9677421839692414,False,False
55023,TmY3,R,1,0,1,,,1,1,1,1,acetylcholine,0.9674842943668642,False,False
55463,TmY13,R,0,1,1,,,1,1,1,1,acetylcholine,0.9692760270113002,False,False
55572,LPi3412,L,0,1,1,,,1,1,1,1,glutamate,0.8035489918930216,False,False
55837,TmY21,R,1,0,1,,,1,1,1,1,acetylcholine,0.9629096764610439,False,False
33146,TmY17,L,0,1,1,,,1,1,1,1,acetylcholine,0.9718407709441053,False,False
56228,LC29,R,0,1,1,,,1,1,1,1,acetylcholine,0.9284145873894858,False,False
56302,LLPC1,L,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
56376,LC10a,L,1,0,1,,,1,1,1,1,acetylcholine,0.9573851751683684,False,False
57033,Tm16,R,0,1,1,,,1,1,1,1,acetylcholine,0.9693645832670033,False,False
57604,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.830454954770937,False,False
32831,LPi3b,R,0,1,1,,,1,1,1,1,glutamate,0.7782265832236374,False,False
52602,Y12,R,0,1,1,,,1,1,1,1,glutamate,0.8045215619997168,False,False
52309,LC28,R,1,0,1,,,1,1,1,1,acetylcholine,0.9664094409751279,False,False
35380,TmY9a,R,1,0,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
34154,Y12,L,0,1,1,,,1,1,1,1,glutamate,0.8215048060995331,False,False
47741,LPi2e,R,0,1,1,,,1,1,1,1,glutamate,0.8645889968381905,False,False
47787,Li14,L,0,1,1,,,1,1,1,1,glutamate,0.8140326176069541,False,False
35164,Y12,L,0,1,1,,,1,1,1,1,glutamate,0.8374146684000584,False,False
48007,TmY17,L,0,1,1,,,1,1,1,1,acetylcholine,0.943746048858275,False,False
35131,LC9,R,1,0,1,,,1,1,1,1,acetylcholine,0.9103378854028334,False,False
48549,Li14,R,1,0,1,,,1,1,1,1,glutamate,0.8192942073929121,False,False
48645,LC18,R,1,0,1,,,1,1,1,1,acetylcholine,0.9517224592302403,False,False
34782,Tm24,R,1,0,1,,,1,1,1,1,acetylcholine,0.9599605721363598,False,False
48792,Li14,R,0,1,1,,,1,1,1,1,glutamate,0.7612487245124249,False,False
34746,Y3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9645068505226064,False,False
49034,LLPC3,R,0,1,1,,,1,1,1,1,acetylcholine,0.9660574600449777,False,False
49059,Tm16,R,0,1,1,,,1,1,1,1,acetylcholine,0.9747326673375373,False,False
49116,MeLo9,L,1,0,1,,,1,1,1,1,glutamate,0.8029992953467019,False,False
49239,TmY21,R,0,1,1,,,1,1,1,1,acetylcholine,0.969306511035469,False,False
49297,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.779132075437842,False,False
34662,LC15,R,1,0,1,,,1,1,1,1,acetylcholine,0.8595616386278633,False,False
34508,Tm5Y,L,0,1,1,,,1,1,1,1,acetylcholine,0.9563225772733278,False,False
34446,LoVP32,L,0,1,1,,,1,1,1,1,acetylcholine,0.9026114366237361,False,False
50020,LPi3412,L,0,1,1,,,1,1,1,1,glutamate,0.758501544352768,False,False
50233,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.7599922128827532,False,False
34352,LPT111,R,0,1,1,,,1,1,1,1,gaba,0.8943203188235445,False,False
50758,LC16,L,0,1,1,,,1,1,1,1,acetylcholine,0.9477687844744905,False,False
50767,Tlp12,R,0,1,1,,,1,1,1,1,glutamate,0.8434582028272336,False,False
34339,Y11,R,0,1,1,,,1,1,1,1,glutamate,0.7394663157142821,False,False
51300,Li14,R,0,1,1,,,1,1,1,1,glutamate,0.7383233444191646,False,False
51312,TmY5a,R,0,1,1,,,1,1,1,1,glutamate,0.8133052470993963,False,False
51838,TmY13,L,0,1,1,,,1,1,1,1,acetylcholine,0.9695107212188804,False,False
51863,Tm23,L,1,0,1,,,1,1,1,1,gaba,0.8113678595726891,False,False
51870,TmY3,R,0,1,1,,,1,1,1,1,acetylcholine,0.967745027207536,False,False
